timestamp,breathing_waveform
1630679022882,7408566
1630679022922,7411434
1630679022962,7413364
1630679023002,7415919
1630679023042,7418057
1630679023082,7420560
1630679023122,7423220
1630679023162,7424941
1630679023202,7428070
1630679023242,7429321
1630679023282,7431094
1630679023322,7431929
1630679023362,7432294
1630679023402,7432294
1630679023442,7431303
1630679023482,7429739
1630679023522,7428644
1630679023562,7428018
1630679023602,7426609
1630679023642,7424836
1630679023682,7424628
1630679023722,7424002
1630679023762,7423585
1630679023802,7421968
1630679023842,7421655
1630679023882,7421238
1630679023922,7421134
1630679023962,7420039
1630679024002,7418996
1630679024042,7418579
1630679024082,7417744
1630679024122,7417223
1630679024162,7416128
1630679024202,7415554
1630679024242,7414667
1630679024282,7413989
1630679024322,7413259
1630679024362,7413259
1630679024402,7412842
1630679024442,7412425
1630679024482,7411538
1630679024522,7411017
1630679024562,7410912
1630679024602,7410652
1630679024642,7410652
1630679024682,7410235
1630679024722,7409661
1630679024762,7409192
1630679024802,7408879
1630679024842,7409348
1630679024882,7409087
1630679024922,7409557
1630679024962,7410548
1630679025002,7411695
1630679025042,7413468
1630679025082,7414459
1630679025122,7416128
1630679025162,7417066
1630679025202,7419048
1630679025242,7420769
1630679025282,7422750
1630679025322,7423428
1630679025362,7426140
1630679025402,7426714
1630679025442,7429269
1630679025482,7430417
1630679025522,7433076
1630679025562,7434223
1630679025602,7436257
1630679025642,7437665
1630679025682,7439073
1630679025722,7438291
1630679025762,7437509
1630679025802,7436414
1630679025842,7435475
1630679025882,7434432
1630679025922,7434015
1630679025962,7432920
1630679026002,7432659
1630679026042,7430677
1630679026082,7430156
1630679026122,7427757
1630679026162,7426714
1630679026202,7424836
1630679026242,7424211
1630679026282,7422229
1630679026322,7421864
1630679026362,7420508
1630679026402,7419413
1630679026442,7418787
1630679026482,7417848
1630679026522,7416858
1630679026562,7416753
1630679026602,7415606
1630679026642,7415397
1630679026682,7415606
1630679026722,7414720
1630679026762,7414042
1630679026802,7413624
1630679026842,7412738
1630679026882,7412581
1630679026922,7412529
1630679026962,7411904
1630679027002,7411904
1630679027042,7411069
1630679027082,7410496
1630679027122,7410287
1630679027162,7411121
1630679027202,7411069
1630679027242,7410600
1630679027282,7411173
1630679027322,7412112
1630679027362,7412060
1630679027402,7411695
1630679027442,7412112
1630679027482,7411330
1630679027522,7410861
1630679027562,7410339
1630679027602,7410183
1630679027642,7410130
1630679027682,7410391
1630679027722,7410496
1630679027762,7410026
1630679027802,7410391
1630679027842,7410496
1630679027882,7410078
1630679027922,7409818
1630679027962,7409870
1630679028002,7410443
1630679028042,7410912
1630679028082,7411226
1630679028122,7412634
1630679028162,7413624
1630679028202,7414146
1630679028242,7414511
1630679028282,7413520
1630679028322,7413312
1630679028362,7412321
1630679028402,7411591
1630679028442,7411278
1630679028482,7410861
1630679028522,7410808
1630679028562,7410912
1630679028602,7410078
1630679028642,7410496
1630679028682,7410287
1630679028722,7409818
1630679028762,7409713
1630679028802,7410235
1630679028842,7409713
1630679028882,7409922
1630679028922,7410443
1630679028962,7410652
1630679029002,7410808
1630679029042,7410287
1630679029082,7409974
1630679029122,7409504
1630679029162,7409296
1630679029202,7409244
1630679029242,7409974
1630679029282,7409453
1630679029322,7410026
1630679029362,7410026
1630679029402,7410183
1630679029442,7409087
1630679029482,7408722
1630679029522,7408931
1630679029562,7408775
1630679029602,7409922
1630679029642,7409661
1630679029682,7410130
1630679029722,7409504
1630679029762,7409192
1630679029802,7409974
1630679029842,7411173
1630679029882,7412947
1630679029922,7415032
1630679029962,7417379
1630679030002,7419830
1630679030042,7422073
1630679030082,7423793
1630679030122,7424680
1630679030162,7426088
1630679030202,7428591
1630679030242,7430364
1630679030282,7432815
1630679030322,7434171
1630679030362,7434588
1630679030402,7435319
1630679030442,7434693
1630679030482,7433806
1630679030522,7432450
1630679030562,7430990
1630679030602,7429582
1630679030642,7428800
1630679030682,7427705
1630679030722,7426714
1630679030762,7425879
1630679030802,7425671
1630679030842,7424628
1630679030882,7424680
1630679030922,7424107
1630679030962,7424784
1630679031002,7425045
1630679031042,7425723
1630679031082,7425306
1630679031122,7425410
1630679031162,7425306
1630679031202,7424471
1630679031242,7424159
1630679031282,7423063
1630679031322,7422855
1630679031362,7423168
1630679031402,7422438
1630679031442,7421968
1630679031482,7422385
1630679031522,7422073
1630679031562,7422438
1630679031602,7422959
1630679031642,7422385
1630679031682,7422229
1630679031722,7421864
1630679031762,7421655
1630679031802,7421655
1630679031842,7421655
1630679031882,7421551
1630679031922,7420352
1630679031962,7420769
1630679032002,7419674
1630679032042,7419413
1630679032082,7419883
1630679032122,7418474
1630679032162,7417588
1630679032202,7416597
1630679032242,7416493
1630679032282,7416232
1630679032322,7414615
1630679032362,7413989
1630679032402,7414355
1630679032442,7413155
1630679032482,7413312
1630679032522,7412112
1630679032562,7412164
1630679032602,7412216
1630679032642,7410965
1630679032682,7411851
1630679032722,7411121
1630679032762,7411434
1630679032802,7411278
1630679032842,7411278
1630679032882,7411121
1630679032922,7411226
1630679032962,7410912
1630679033002,7410078
1630679033042,7410183
1630679033082,7411121
1630679033122,7410548
1630679033162,7412373
1630679033202,7413677
1630679033242,7415815
1630679033282,7416493
1630679033322,7417848
1630679033362,7419309
1630679033402,7421760
1630679033442,7423220
1630679033482,7423689
1630679033522,7425671
1630679033562,7427548
1630679033602,7428956
1630679033642,7430990
1630679033682,7431616
1630679033722,7432920
1630679033762,7434067
1630679033802,7436257
1630679033842,7437822
1630679033882,7439803
1630679033922,7441055
1630679033962,7442202
1630679034002,7442984
1630679034042,7442984
1630679034082,7443037
1630679034122,7442359
1630679034162,7442359
1630679034202,7441941
1630679034242,7441107
1630679034282,7440325
1630679034322,7439230
1630679034362,7438760
1630679034402,7439021
1630679034442,7437874
1630679034482,7437092
1630679034522,7436674
1630679034562,7436466
1630679034602,7436257
1630679034642,7436049
1630679034682,7436309
1630679034722,7435944
1630679034762,7435788
1630679034802,7435006
1630679034842,7434641
1630679034882,7434954
1630679034922,7434432
1630679034962,7434745
1630679035002,7433545
1630679035042,7433076
1630679035082,7432555
1630679035122,7432607
1630679035162,7431668
1630679035202,7431407
1630679035242,7431199
1630679035282,7430573
1630679035322,7430417
1630679035362,7429478
1630679035402,7428644
1630679035442,7428435
1630679035482,7427705
1630679035522,7427340
1630679035562,7426244
1630679035602,7425410
1630679035642,7425201
1630679035682,7424159
1630679035722,7423585
1630679035762,7422646
1630679035802,7422438
1630679035842,7421864
1630679035882,7419987
1630679035922,7419883
1630679035962,7418996
1630679036002,7418161
1630679036042,7418109
1630679036082,7417431
1630679036122,7417379
1630679036162,7416701
1630679036202,7416075
1630679036242,7415345
1630679036282,7415815
1630679036322,7414667
1630679036362,7415710
1630679036402,7415450
1630679036442,7415137
1630679036482,7415658
1630679036522,7414563
1630679036562,7414042
1630679036602,7414146
1630679036642,7414407
1630679036682,7415085
1630679036722,7415450
1630679036762,7416858
1630679036802,7418370
1630679036842,7419569
1630679036882,7420873
1630679036922,7422385
1630679036962,7423168
1630679037002,7424576
1630679037042,7425150
1630679037082,7426088
1630679037122,7428331
1630679037162,7430156
1630679037202,7430886
1630679037242,7432450
1630679037282,7433754
1630679037322,7433963
1630679037362,7435006
1630679037402,7436257
1630679037442,7438030
1630679037482,7438604
1630679037522,7439543
1630679037562,7440846
1630679037602,7441889
1630679037642,7442046
1630679037682,7442619
1630679037722,7441629
1630679037762,7440377
1630679037802,7439543
1630679037842,7438865
1630679037882,7439021
1630679037922,7437874
1630679037962,7437509
1630679038002,7436779
1630679038042,7435214
1630679038082,7434380
1630679038122,7433806
1630679038162,7433598
1630679038202,7433076
1630679038242,7432815
1630679038282,7431981
1630679038322,7431720
1630679038362,7430677
1630679038402,7430573
1630679038442,7430677
1630679038482,7429269
1630679038522,7429060
1630679038562,7429060
1630679038602,7428800
1630679038642,7428644
1630679038682,7427027
1630679038722,7426244
1630679038762,7425932
1630679038802,7425671
1630679038842,7425254
1630679038882,7423846
1630679038922,7423428
1630679038962,7422385
1630679039002,7422490
1630679039042,7422229
1630679039082,7421551
1630679039122,7421291
1630679039162,7420717
1630679039202,7420299
1630679039242,7419309
1630679039282,7419309
1630679039322,7419204
1630679039362,7418891
1630679039402,7418839
1630679039442,7417848
1630679039482,7417327
1630679039522,7416753
1630679039562,7416336
1630679039602,7416075
1630679039642,7415867
1630679039682,7415502
1630679039722,7415658
1630679039762,7415971
1630679039802,7417171
1630679039842,7417483
1630679039882,7418891
1630679039922,7420456
1630679039962,7420247
1630679040002,7422125
1630679040042,7423168
1630679040082,7424159
1630679040122,7426244
1630679040162,7427287
1630679040202,7428278
1630679040242,7429634
1630679040282,7430677
1630679040322,7431929
1630679040362,7432294
1630679040402,7433545
1630679040442,7434536
1630679040482,7435788
1630679040522,7437405
1630679040562,7439125
1630679040602,7439960
1630679040642,7442098
1630679040682,7442619
1630679040722,7443402
1630679040762,7445123
1630679040802,7445435
1630679040842,7445331
1630679040882,7446478
1630679040922,7445279
1630679040962,7444757
1630679041002,7443819
1630679041042,7443506
1630679041082,7443141
1630679041122,7442932
1630679041162,7442046
1630679041202,7441472
1630679041242,7440690
1630679041282,7440846
1630679041322,7440429
1630679041362,7440273
1630679041402,7439856
1630679041442,7439647
1630679041482,7439908
1630679041522,7439021
1630679041562,7439230
1630679041602,7439856
1630679041642,7438656
1630679041682,7438813
1630679041722,7437770
1630679041762,7437248
1630679041802,7436935
1630679041842,7436049
1630679041882,7435319
1630679041922,7434536
1630679041962,7434536
1630679042002,7433858
1630679042042,7433650
1630679042082,7432972
1630679042122,7432503
1630679042162,7431407
1630679042202,7430677
1630679042242,7430156
1630679042282,7429947
1630679042322,7429113
1630679042362,7428487
1630679042402,7427287
1630679042442,7426349
1630679042482,7425723
1630679042522,7424784
1630679042562,7423950
1630679042602,7423428
1630679042642,7422594
1630679042682,7422073
1630679042722,7421134
1630679042762,7420665
1630679042802,7419883
1630679042842,7419309
1630679042882,7419309
1630679042922,7418526
1630679042962,7418005
1630679043002,7418057
1630679043042,7417796
1630679043082,7417483
1630679043122,7417483
1630679043162,7416858
1630679043202,7417171
1630679043242,7417014
1630679043282,7416597
1630679043322,7416493
1630679043362,7416649
1630679043402,7416858
1630679043442,7417901
1630679043482,7418370
1630679043522,7419309
1630679043562,7420195
1630679043602,7421812
1630679043642,7422750
1630679043682,7424159
1630679043722,7425254
1630679043762,7427131
1630679043802,7427652
1630679043842,7428748
1630679043882,7430208
1630679043922,7431511
1630679043962,7433545
1630679044002,7434067
1630679044042,7435214
1630679044082,7436570
1630679044122,7437509
1630679044162,7438760
1630679044202,7440325
1630679044242,7441576
1630679044282,7442463
1630679044322,7443558
1630679044362,7444810
1630679044402,7445592
1630679044442,7445905
1630679044482,7445331
1630679044522,7445540
1630679044562,7444653
1630679044602,7443349
1630679044642,7443767
1630679044682,7442463
1630679044722,7441368
1630679044762,7440794
1630679044802,7439595
1630679044842,7439073
1630679044882,7437874
1630679044922,7437561
1630679044962,7435996
1630679045002,7435579
1630679045042,7435371
1630679045082,7433858
1630679045122,7433858
1630679045162,7432868
1630679045202,7432711
